P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
TES-C	SNM-M	REN-C	0.00940234	0.108777	0.91338	0.00174883	181.743	44.3547	43.5284
TES-M	SNM-M	REN-C	0.0606924	0.608419	0.542909	0.00328964	430.148	13.6015	12.045
SNM-M	TES-S	REN-C	0.0793587	0.889647	0.373655	0.017942	137.483	57.7618	49.268
TRE-F	SNM-M	REN-C	0.000441601	0.00505046	0.99597	8.07492e-05	189.101	43.0773	43.0392
TRQ-F	SNM-M	REN-C	0.0364464	0.401823	0.687814	0.00650071	193.837	44.0613	40.9625
TES-C	SNM-S	REN-C	0.0505741	0.587684	0.556744	0.0101321	166.817	50.3389	45.4923
TES-M	SNM-S	REN-C	0.056608	0.584465	0.558907	0.0126261	137.13	55.4167	49.4788
SNM-S	TES-S	REN-C	0.0306639	0.390015	0.696525	0.00307575	394.917	24.5296	23.07
TRE-F	SNM-S	REN-C	0.0373399	0.426108	0.670029	0.0077614	151.782	51.3559	47.6587
TRQ-F	SNM-S	REN-C	0.0678239	0.847661	0.396627	0.0139909	144.24	53.0896	46.3455
TES-M	TES-C	REN-C	0.00259056	0.0297632	0.976256	0.000485329	186.246	44.5537	44.3234
TES-C	TES-S	REN-C	0.0714855	0.896396	0.370041	0.01464	166.943	53.1942	46.0964
TES-C	TRE-F	REN-C	0.0177385	0.228668	0.819127	0.00221222	279.734	30.5822	29.5161
TRQ-F	TES-C	REN-C	0.0441909	0.652297	0.514209	0.00517282	270.605	29.8022	27.2797
TES-M	TES-S	REN-C	0.076837	0.797939	0.424906	0.0172926	137.5	57.7732	49.5285
TES-M	TRE-F	REN-C	0.0173084	0.189958	0.849342	0.00312332	192.448	43.4013	41.9245
TRQ-F	TES-M	REN-C	0.0212011	0.230684	0.81756	0.00377242	194.33	43.4988	41.6926
TRE-F	TES-S	REN-C	0.0675847	0.783381	0.433404	0.0135278	151.508	51.5888	45.057
TRQ-F	TES-S	REN-C	0.0938307	1.21197	0.225525	0.0184987	146.755	52.6744	43.6374
TRQ-F	TRE-F	REN-C	0.0896238	1.14506	0.252184	0.00825763	334.283	24.4317	20.4126
REN-HS	REN-S	REN-HC	0.122449	2.29682	0.0216291	0.020627	297.256	41.1043	32.1361
RGG-C	REN-HS	REN-HC	0.0738995	1.25554	0.209283	0.0186963	156.927	60.5375	52.2059
RGG-S	REN-HS	REN-HC	0.108341	1.82934	0.0673491	0.020377	262.29	46.1805	37.1522
SLV-F	REN-HS	REN-HC	0.0791682	1.24181	0.214306	0.0192468	139.616	57.9286	49.4292
SLV-M	REN-HS	REN-HC	0.101356	1.34837	0.177539	0.0251681	131.015	59.4176	48.4813
REN-HC	REN-HS	SLV-O	0.0591786	0.440412	0.659639	0.00201886	136.655	15.1278	13.4373
SNM-C	REN-HS	REN-HC	0.12452	2.13533	0.0327344	0.0297819	144.547	59.977	46.6943
SNM-M	REN-HS	REN-HC	0.0857377	1.26529	0.205766	0.0221493	128.334	60.7246	51.1341
SNM-S	REN-HS	REN-HC	0.0646231	0.903887	0.366055	0.0120768	264.517	43.3661	38.1014
TES-C	REN-HS	REN-HC	0.0995663	1.66362	0.0961882	0.0249766	158.35	61.6991	50.5253
TES-M	REN-HS	REN-HC	0.0706328	0.927855	0.353483	0.0178439	130.128	59.0612	51.2684
TES-S	REN-HS	REN-HC	0.0129088	0.196559	0.844173	0.00240449	262.037	41.3558	40.3017
TRE-F	REN-HS	REN-HC	0.0977474	1.60446	0.108612	0.0235775	143.237	58.9018	48.4121
TRQ-F	REN-HS	REN-HC	0.117063	2.10513	0.0352801	0.0279598	137.583	59.9469	47.3826
RGG-C	REN-S	REN-HC	0.162936	2.55315	0.0106754	0.0410786	160.066	65.9757	47.4883
RGG-S	REN-S	REN-HC	0.218755	3.45366	0.000553039	0.0418313	266.253	52.144	33.4253
SLV-F	REN-S	REN-HC	0.172979	2.52219	0.0116626	0.0415458	141.992	62.8264	44.2963
SLV-M	REN-S	REN-HC	0.185964	2.3648	0.0180398	0.0467542	131.898	65.4398	44.9173
REN-HC	REN-S	SLV-O	0.116361	0.837512	0.402305	0.00375607	139.385	15.0597	11.9203
SNM-C	REN-S	REN-HC	0.215101	3.29752	0.000975427	0.0516672	147.808	65.7307	42.459
SNM-M	REN-S	REN-HC	0.168597	2.24185	0.0249708	0.0440002	128.289	66.7005	47.4543
SNM-S	REN-S	REN-HC	0.176107	2.65499	0.00793101	0.0338653	263.285	49.6826	34.8039
TES-C	REN-S	REN-HC	0.193728	2.81537	0.00487205	0.0479227	161.15	66.7417	45.0789
TES-M	REN-S	REN-HC	0.155051	1.95283	0.0508394	0.0389865	130.28	64.0603	46.8617
TES-S	REN-S	REN-HC	0.126468	1.94996	0.0511812	0.0241392	264.347	47.6039	36.9149
TRE-F	REN-S	REN-HC	0.188643	2.88041	0.00397159	0.04567	143.853	64.6494	44.1291
TRQ-F	REN-S	REN-HC	0.211188	3.40261	0.000667466	0.0501389	138.852	65.2438	42.4914
RGG-S	RGG-C	REN-HC	0.0020176	0.0254937	0.979661	0.000469594	162.739	52.2751	52.0646
SLV-F	RGG-C	REN-HC	0.0110346	0.155801	0.87619	0.00130476	278.094	26.7684	26.1841
SLV-M	RGG-C	REN-HC	0.0414001	0.485096	0.627608	0.00833568	190.278	46.209	42.535
REN-HC	RGG-C	SLV-O	0.164028	1.10787	0.267919	0.00450917	139.109	13.429	9.64431
SNM-C	RGG-C	REN-HC	0.0765753	1.16343	0.244653	0.00928965	279.615	29.5313	25.3302
SNM-M	RGG-C	REN-HC	0.00524751	0.0651947	0.948019	0.00106361	183.592	44.7464	44.2792
RGG-C	SNM-S	REN-HC	0.039528	0.45732	0.647441	0.00912011	159.958	53.478	49.411
TES-C	RGG-C	REN-HC	0.0488204	0.780626	0.435023	0.00580314	306.012	28.2907	25.6569
RGG-C	TES-M	REN-HC	0.00137458	0.0163038	0.986992	0.000275885	186.733	44.4829	44.3608
RGG-C	TES-S	REN-HC	0.0744262	0.918054	0.358591	0.0173655	160.588	56.7405	48.8796
TRE-F	RGG-C	REN-HC	0.0148033	0.211311	0.832644	0.00182794	278.629	28.2654	27.4407
TRQ-F	RGG-C	REN-HC	0.0800916	1.1291	0.258856	0.009778	271.07	30.0385	25.5836
SLV-F	RGG-S	REN-HC	0.000960126	0.0121118	0.990336	0.000215539	147.125	50.0494	49.9534
SLV-M	RGG-S	REN-HC	0.0308118	0.366319	0.714127	0.00745684	137.016	54.6831	51.414
RGG-S	REN-HC	SLV-O	0.0404314	0.300722	0.763626	0.00143978	132.054	15.5246	14.3181
SNM-C	RGG-S	REN-HC	0.0565283	0.777522	0.436851	0.0122002	150.692	51.3096	45.8191
SNM-M	RGG-S	REN-HC	0.0140792	0.169051	0.865757	0.00348058	133.536	54.7598	53.2393
RGG-S	SNM-S	REN-HC	0.0657285	1.04492	0.296059	0.00734758	391.552	26.3458	23.096
TES-C	RGG-S	REN-HC	0.0310645	0.413784	0.679033	0.00699698	165.305	52.431	49.2717
RGG-S	TES-M	REN-HC	0.00297942	0.0332469	0.973478	0.000726182	133.754	53.6513	53.3325
RGG-S	TES-S	REN-HC	0.139386	2.41237	0.0158493	0.0146986	407.914	26.9153	20.33
TRE-F	RGG-S	REN-HC	0.0138946	0.175887	0.860383	0.00310159	149.543	50.7838	49.3919
TRQ-F	RGG-S	REN-HC	0.0393047	0.512189	0.608519	0.00856774	144.615	51.3407	47.4575
SLV-M	SLV-F	REN-HC	0.0405174	0.441072	0.659161	0.00752453	197.232	42.1696	38.8855
REN-HC	SLV-F	SLV-O	0.149128	1.08552	0.277691	0.00431227	136.968	13.8992	10.2917
SNM-C	SLV-F	REN-HC	0.0653872	0.859172	0.390246	0.00779358	288.246	28.4463	24.9546
SLV-F	SNM-M	REN-HC	0.00390191	0.0433039	0.965459	0.000749736	191.467	41.8705	41.545
SLV-F	SNM-S	REN-HC	0.0417725	0.469616	0.63863	0.00958273	143.963	52.8042	48.5696
TES-C	SLV-F	REN-HC	0.0412643	0.511068	0.609303	0.00517309	271.625	29.3625	27.0353
SLV-F	TES-M	REN-HC	0.0076984	0.0828726	0.933953	0.00145306	193.613	41.6899	41.0529
SLV-F	TES-S	REN-HC	0.080869	0.940082	0.347176	0.0178953	145.847	53.6536	45.625
TRE-F	SLV-F	REN-HC	0.0173156	0.230115	0.818003	0.00165032	330.958	21.7477	21.0074
TRQ-F	SLV-F	REN-HC	0.0825349	1.07251	0.28349	0.00763601	353.814	22.6507	19.1968
REN-HC	SLV-M	SLV-O	0.172601	0.972425	0.330839	0.00447335	131.369	12.5778	8.875
SNM-C	SLV-M	REN-HC	0.0163971	0.187947	0.850918	0.00317009	189.441	43.0231	41.6349
SLV-M	SNM-M	REN-HC	0.111268	1.13726	0.255429	0.0073211	414.257	16.0139	12.807
SLV-M	SNM-S	REN-HC	0.079258	0.863493	0.387866	0.0191584	133.885	56.6764	48.352
SLV-M	TES-C	REN-HC	0.00674859	0.0805765	0.935779	0.00132373	186.927	43.4058	42.8238
SLV-M	TES-M	REN-HC	0.137068	1.52752	0.126632	0.00797174	416.723	14.5359	11.0314
SLV-M	TES-S	REN-HC	0.109413	1.25049	0.21112	0.0264685	135.345	59.2548	47.5671
SLV-M	TRE-F	REN-HC	0.0164396	0.178901	0.858015	0.00317448	196.177	43.003	41.6119
TRQ-F	SLV-M	REN-HC	0.00257377	0.0280561	0.977617	0.000480115	198.374	41.1756	40.9642
REN-HC	SNM-C	SLV-O	0.148201	0.925383	0.354767	0.00381317	136.087	12.3377	9.15278
REN-HC	SNM-M	SLV-O	0.189073	1.13909	0.254666	0.00484132	130.39	12.5917	8.5873
SNM-S	REN-HC	SLV-O	0.0361321	0.261003	0.79409	0.00137033	134.485	16.4979	15.3472
REN-HC	TES-C	SLV-O	0.221654	1.55009	0.12112	0.00655395	139.084	15.1542	9.65509
REN-HC	TES-M	SLV-O	0.197546	1.11564	0.264574	0.00505002	130.806	12.7028	8.5119
TES-S	REN-HC	SLV-O	0.0359797	0.258085	0.796341	0.0012465	134.06	15.0809	14.0333
REN-HC	TRE-F	SLV-O	0.223082	1.55889	0.119022	0.00616789	137.371	14.1492	8.98776
REN-HC	TRQ-F	SLV-O	0.141661	1.00337	0.315682	0.00418731	136.306	14.0986	10.5998
SNM-C	SNM-M	REN-HC	0.0531114	0.61429	0.539023	0.0105272	183.498	45.8309	41.2082
SNM-C	SNM-S	REN-HC	0.0971979	1.16956	0.242177	0.0211554	148.918	53.2508	43.8161
SNM-C	TES-C	REN-HC	0.024657	0.329547	0.741742	0.00291437	275.754	27.371	26.0537
SNM-C	TES-M	REN-HC	0.0607593	0.708997	0.478326	0.0116862	186.547	45.2545	40.0703
SNM-C	TES-S	REN-HC	0.137286	1.76578	0.0774322	0.0299354	149.522	56.1742	42.6123
SNM-C	TRE-F	REN-HC	0.0461576	0.591761	0.55401	0.00555355	286.473	28.3471	25.8457
TRQ-F	SNM-C	REN-HC	0.00211609	0.0253751	0.979756	0.000254312	287.037	27.2138	27.0989
SNM-M	SNM-S	REN-HC	0.0519948	0.574758	0.565455	0.0128782	131.662	56.407	50.8312
TES-C	SNM-M	REN-HC	0.0403782	0.494016	0.621295	0.00804484	178.381	45.6259	42.0843
SNM-M	TES-M	REN-HC	0.0112198	0.116809	0.907012	0.00067757	430.612	13.4119	13.1143
SNM-M	TES-S	REN-HC	0.0894054	1.05177	0.292903	0.0221138	133.305	59.2853	49.5544
TRE-F	SNM-M	REN-HC	0.0229327	0.260301	0.794632	0.00452349	185.634	44.2149	42.2325
TRQ-F	SNM-M	REN-HC	0.0489301	0.536555	0.591575	0.0093932	191.526	44.5292	40.3748
TES-C	SNM-S	REN-HC	0.0747331	0.919941	0.357603	0.016454	162.759	52.9752	45.6078
TES-M	SNM-S	REN-HC	0.0353257	0.367876	0.712966	0.00855637	132.774	54.7552	51.0187
SNM-S	TES-S	REN-HC	0.0473979	0.689474	0.490525	0.00530393	390.526	25.8058	23.4702
TRE-F	SNM-S	REN-HC	0.0526131	0.621343	0.534374	0.0119277	147.346	53.1007	47.7924
TRQ-F	SNM-S	REN-HC	0.0842884	1.02548	0.305136	0.0189441	140.483	54.8127	46.2908
TES-C	TES-M	REN-HC	0.0444221	0.538482	0.590244	0.00882499	183.854	46.112	42.1895
TES-C	TES-S	REN-HC	0.109184	1.44723	0.147832	0.0247602	162.817	57.1868	45.9282
TES-C	TRE-F	REN-HC	0.0303418	0.39769	0.690859	0.00399992	275.417	30.7168	28.9077
TRQ-F	TES-C	REN-HC	0.0260095	0.366573	0.713938	0.0032642	266.994	29.3446	27.8568
TES-M	TES-S	REN-HC	0.0696201	0.765013	0.444264	0.0171259	133.434	58.3812	50.7813
TRE-F	TES-M	REN-HC	0.0273611	0.297026	0.766446	0.00534295	190.019	44.3712	42.0078
TRQ-F	TES-M	REN-HC	0.0552567	0.598523	0.549491	0.0105613	193.395	45.0304	40.3145
TRE-F	TES-S	REN-HC	0.0965475	1.17738	0.239046	0.0212466	146.983	54.529	44.9268
TRQ-F	TES-S	REN-HC	0.121988	1.53693	0.124311	0.0262535	142.338	55.1045	43.122
TRQ-F	TRE-F	REN-HC	0.0798791	1.00818	0.313367	0.00803596	330.98	24.7261	21.0681
REN-HS	REN-S	RGG-C	0.101289	2.28645	0.0222281	0.0392944	225.238	53.1274	43.3548
REN-HS	REN-S	RGG-S	0.0539682	1.37821	0.168137	0.0347167	122.17	77.9314	69.9504
REN-HS	REN-S	SLV-F	0.108564	2.02876	0.042483	0.0292089	233.719	50.6038	40.6923
REN-HS	REN-S	SLV-M	0.0676795	1.39295	0.163635	0.0131145	236.54	41.6802	36.396
REN-HS	REN-S	SLV-O	0.168812	1.21436	0.224609	0.00302754	221.475	9.09107	6.46501
REN-HS	REN-S	SNM-C	0.110816	2.14005	0.0323503	0.0332332	230.334	49.1194	39.3191
REN-HS	REN-S	SNM-M	0.0514849	1.04243	0.297213	0.00962432	243.804	41.6443	37.5662
REN-HS	REN-S	SNM-S	0.013061	0.327706	0.743134	0.00794344	121.261	75.7465	73.7933
REN-HS	REN-S	TES-C	0.104631	2.1605	0.0307342	0.0377094	222.337	54.1895	43.9238
REN-HS	REN-S	TES-M	0.0728584	1.50184	0.133139	0.0136067	240.375	42.348	36.5963
REN-HS	REN-S	TES-S	0.0385989	0.972472	0.330816	0.0250545	121.911	76.6351	70.9389
REN-HS	REN-S	TRE-F	0.0732464	1.40879	0.158896	0.0218961	234.469	49.5161	42.7574
REN-HS	REN-S	TRQ-F	0.0920118	1.65581	0.0977604	0.0266043	240.035	48.9941	40.7377
REN-HS	RGG-S	RGG-C	0.0496156	0.934928	0.349825	0.0227241	180.621	59.9824	54.3117
SLV-F	RGG-C	REN-HS	0.121527	2.44628	0.014434	0.0452577	215.53	56.6101	44.3417
SLV-M	RGG-C	REN-HS	0.19508	3.25279	0.00114277	0.0981843	124.224	83.1396	55.9968
REN-HS	RGG-C	SLV-O	0.126569	0.946633	0.343826	0.00318168	177.162	12.3334	9.56214
SNM-C	RGG-C	REN-HS	0.103664	2.13101	0.0330884	0.037414	210.993	53.305	43.2915
SNM-M	RGG-C	REN-HS	0.218715	3.89393	9.86312e-05	0.110221	121.628	87.2606	55.9405
REN-HS	SNM-S	RGG-C	0.0380434	0.62856	0.529637	0.0172123	185.209	58.7372	54.4319
RGG-C	TES-C	REN-HS	0.0170003	0.404714	0.685688	0.00638667	233.744	49.3826	47.7317
TES-M	RGG-C	REN-HS	0.2119	3.60102	0.000316969	0.10486	122.529	84.6941	55.0767
REN-HS	TES-S	RGG-C	0.0468006	0.881312	0.378149	0.0209563	183.042	58.7303	53.4789
TRE-F	RGG-C	REN-HS	0.102609	2.08897	0.0367101	0.0395979	210.817	57.0961	46.4693
TRQ-F	RGG-C	REN-HS	0.16736	3.23371	0.00122194	0.0626282	206.748	60.2818	42.997
REN-HS	RGG-S	SLV-F	0.0806897	1.24906	0.211645	0.0260366	189.992	59.134	50.3036
REN-HS	RGG-S	SLV-M	0.0360609	0.520735	0.602551	0.00810897	190.802	46.8796	43.6163
RGG-S	REN-HS	SLV-O	0.0523059	0.390293	0.69632	0.00117439	206.108	10.2807	9.25866
REN-HS	RGG-S	SNM-C	0.0808723	1.31131	0.189753	0.0281699	181.83	55.4836	47.1809
REN-HS	RGG-S	SNM-M	0.0257047	0.398147	0.690522	0.0055248	196.629	46.6358	44.2984
RGG-S	SNM-S	REN-HS	0.031967	0.727536	0.466897	0.025391	200.88	51.7164	48.5124
REN-HS	RGG-S	TES-C	0.0753401	1.35522	0.175346	0.0318657	176.595	62.1769	53.4644
REN-HS	RGG-S	TES-M	0.00962367	0.140882	0.887963	0.00203044	194.526	45.0206	44.1624
RGG-S	TES-S	REN-HS	0.00481911	0.136942	0.891077	0.00336423	219.06	44.6112	44.1833
REN-HS	RGG-S	TRE-F	0.0641114	1.06473	0.286999	0.0228555	189.495	58.8757	51.7813
REN-HS	RGG-S	TRQ-F	0.0910899	1.50127	0.133286	0.0316548	193.791	59.042	49.1837
SLV-M	SLV-F	REN-HS	0.128116	2.05465	0.0399128	0.0555305	135.45	67.2611	51.9839
REN-HS	SLV-F	SLV-O	0.117423	0.896279	0.370104	0.00314554	172.9	12.9877	10.2581
SLV-F	SNM-C	REN-HS	0.0343308	0.570041	0.56865	0.0111414	226.809	45.2648	42.26
SNM-M	SLV-F	REN-HS	0.153238	2.41858	0.0155813	0.0674193	133.53	71.69	52.6382
REN-HS	SNM-S	SLV-F	0.043389	0.612	0.540538	0.0139828	195.551	57.0263	52.2834
SLV-F	TES-C	REN-HS	0.131996	2.70832	0.00676253	0.0515407	208.52	59.4475	45.5838
TES-M	SLV-F	REN-HS	0.146517	2.34157	0.0192028	0.0630189	133.405	69.2925	51.5823
REN-HS	TES-S	SLV-F	0.08625	1.3562	0.175036	0.0271813	191.283	58.1262	48.8955
SLV-F	TRE-F	REN-HS	0.0183835	0.371859	0.709998	0.00471191	268.987	35.2755	34.002
TRQ-F	SLV-F	REN-HS	0.0628053	1.47101	0.141288	0.0147551	294.677	34.2181	30.1739
REN-HS	SLV-M	SLV-O	0.0790933	0.497086	0.619129	0.00198016	164.133	11.5957	9.89583
SLV-M	SNM-C	REN-HS	0.130859	2.02751	0.0426102	0.061491	126.25	72.8733	56.008
SNM-M	SLV-M	REN-HS	0.096692	1.30139	0.193126	0.0124078	367.282	19.6734	16.2043
REN-HS	SNM-S	SLV-M	0.0215934	0.310746	0.755993	0.00482055	195.137	45.9364	43.9945
SLV-M	TES-C	REN-HS	0.213672	3.63109	0.000282226	0.108053	120.643	84.1419	54.5148
TES-M	SLV-M	REN-HS	0.0498094	0.666329	0.505201	0.00607279	370.339	17.7363	16.0532
REN-HS	TES-S	SLV-M	0.0468647	0.750769	0.452792	0.0101514	191.549	45.8557	41.7501
SLV-M	TRE-F	REN-HS	0.131982	2.19287	0.0283168	0.0601624	131.344	71.1548	54.5624
SLV-M	TRQ-F	REN-HS	0.0787277	1.13893	0.254733	0.0346385	134.984	65.2538	55.7291
REN-HS	SNM-C	SLV-O	0.0467286	0.316866	0.751345	0.00104078	169.854	10.0882	9.1875
REN-HS	SNM-M	SLV-O	0.0941492	0.627447	0.530366	0.00236089	161.739	11.7508	9.72851
SNM-S	REN-HS	SLV-O	0.0924022	0.637738	0.523644	0.00236952	206.581	12.2066	10.1416
REN-HS	TES-C	SLV-O	0.19435	1.53232	0.125444	0.00515162	177.549	13.7832	9.29745
REN-HS	TES-M	SLV-O	0.125674	0.78653	0.431557	0.00319608	162.383	12.3179	9.56746
TES-S	REN-HS	SLV-O	0.0749194	0.524	0.600279	0.00175312	207.495	10.9733	9.44368
REN-HS	TRE-F	SLV-O	0.177586	1.31189	0.189557	0.00493197	172.35	14.2021	9.91857
REN-HS	TRQ-F	SLV-O	0.116765	0.935431	0.349566	0.00321416	171.666	13.3303	10.5428
SNM-M	SNM-C	REN-HS	0.157004	2.68412	0.00727218	0.0745712	123.511	77.4836	56.4548
REN-HS	SNM-S	SNM-C	0.0712141	1.18458	0.236184	0.0248163	186.376	54.5784	47.3217
SNM-C	TES-C	REN-HS	0.124653	2.39797	0.0164864	0.045951	207.898	55.0637	42.8575
TES-M	SNM-C	REN-HS	0.150463	2.47675	0.0132586	0.0702143	125.033	75.2126	55.5393
REN-HS	TES-S	SNM-C	0.084754	1.36807	0.171291	0.0290342	183.769	54.5822	46.053
TRE-F	SNM-C	REN-HS	0.015	0.252549	0.800617	0.00496894	219.236	44.946	43.6176
TRQ-F	SNM-C	REN-HS	0.0896794	1.38244	0.166836	0.029186	224.878	48.732	40.7108
REN-HS	SNM-S	SNM-M	0.0215955	0.303915	0.761193	0.00465695	201.158	46.6439	44.6719
SNM-M	TES-C	REN-HS	0.230169	4.21258	2.52472e-05	0.117966	115.787	88.8146	55.5796
SNM-M	TES-M	REN-HS	0.048272	0.616465	0.537588	0.00570531	387.09	17.5832	15.9638
REN-HS	TES-S	SNM-M	0.0516437	0.856153	0.391913	0.0108241	197.991	46.8931	42.2875
SNM-M	TRE-F	REN-HS	0.157084	2.73296	0.00627675	0.0734572	125.589	76.7003	55.8749
SNM-M	TRQ-F	REN-HS	0.106176	1.55383	0.120225	0.047339	131.24	69.7125	56.3298
REN-HS	SNM-S	TES-C	0.0780649	1.28388	0.199184	0.0327523	180.509	61.9031	52.938
REN-HS	SNM-S	TES-M	0.0208706	0.286768	0.77429	0.00446386	198.628	46.1916	44.3029
TES-S	SNM-S	REN-HS	0.0245317	0.603827	0.545959	0.018873	200.692	49.7044	47.3241
REN-HS	SNM-S	TRE-F	0.038319	0.607759	0.543347	0.0137017	195.183	57.5775	53.3278
REN-HS	SNM-S	TRQ-F	0.0289765	0.43028	0.666992	0.0100644	201.349	55.4817	52.3569
TES-M	TES-C	REN-HS	0.224429	3.75825	0.000171108	0.112622	118.43	86.0541	54.5079
REN-HS	TES-S	TES-C	0.0722837	1.30174	0.193004	0.0300617	178.719	61.0995	52.862
TRE-F	TES-C	REN-HS	0.113818	2.14495	0.031957	0.0461988	208.411	60.2106	47.9051
TRQ-F	TES-C	REN-HS	0.175226	3.2226	0.00127034	0.0696198	204.48	63.9658	44.8912
REN-HS	TES-S	TES-M	0.0256375	0.404364	0.685945	0.00530318	196.117	45.0351	42.7837
TES-M	TRE-F	REN-HS	0.15085	2.65988	0.00781681	0.068768	127.156	73.8981	54.5254
TES-M	TRQ-F	REN-HS	0.0954445	1.40159	0.161039	0.0423234	131.509	68.2227	56.3344
REN-HS	TES-S	TRE-F	0.0592182	1.00124	0.316709	0.0205779	190.819	57.0889	50.7055
REN-HS	TES-S	TRQ-F	0.0807182	1.32749	0.184348	0.0274075	195.648	56.912	48.4106
TRQ-F	TRE-F	REN-HS	0.0970511	1.7753	0.0758485	0.0249052	268.096	38.7688	31.9094
RGG-S	REN-S	RGG-C	0.031584	0.546862	0.584474	0.0148115	184.208	58.5937	55.0058
SLV-F	RGG-C	REN-S	0.10528	2.0979	0.0359136	0.0399997	209.947	58.7857	47.5868
SLV-M	RGG-C	REN-S	0.213596	3.3033	0.000955532	0.104615	119.415	86.677	56.1662
REN-S	RGG-C	SLV-O	0.00682046	0.0510051	0.959321	0.000167569	179.14	10.7199	10.5746
SNM-C	RGG-C	REN-S	0.0946788	1.86487	0.0621997	0.0351981	205.524	56.122	46.414
SNM-M	RGG-C	REN-S	0.246988	3.93766	8.2279e-05	0.121899	117.122	91.6513	55.345
SNM-S	REN-S	RGG-C	0.0320641	0.517623	0.604721	0.0150377	184.167	59.154	55.4784
RGG-C	TES-C	REN-S	0.0264655	0.618432	0.536291	0.00995446	225.616	51.4091	48.7581
TES-M	RGG-C	REN-S	0.22473	3.53592	0.000406359	0.10908	117.051	87.3086	55.2675
TES-S	REN-S	RGG-C	0.0353948	0.656801	0.511309	0.0162345	184.762	58.2051	54.2257
TRE-F	RGG-C	REN-S	0.118226	2.27298	0.0230273	0.0452635	205.129	59.9441	47.2687
TRQ-F	RGG-C	REN-S	0.173091	3.29402	0.000987664	0.0649624	201.274	63.3491	44.6546
RGG-S	REN-S	SLV-F	0.00658072	0.102884	0.918055	0.00209049	191.62	52.9312	52.2391
RGG-S	REN-S	SLV-M	0.0268058	0.36131	0.717867	0.00591076	194.586	45.088	42.7339
RGG-S	REN-S	SLV-O	0.215572	1.6125	0.106854	0.00419978	205.342	10.2854	6.63737
RGG-S	REN-S	SNM-C	0.0138935	0.218977	0.826668	0.00485715	185.693	51.099	49.6986
RGG-S	REN-S	SNM-M	0.024402	0.334047	0.738344	0.00512618	201.212	45.2836	43.1263
SNM-S	RGG-S	REN-S	0.0119046	0.256253	0.797756	0.00864209	197.651	50.6529	49.4611
RGG-S	REN-S	TES-C	0.0134898	0.221356	0.824815	0.00576306	179.129	57.8247	56.2854
RGG-S	REN-S	TES-M	0.0605256	0.812001	0.416791	0.0125915	198.129	46.5221	41.2119
TES-S	RGG-S	REN-S	0.0186303	0.440583	0.659515	0.0121124	213.92	46.2051	44.5149
REN-S	RGG-S	TRE-F	0.00450166	0.0676597	0.946057	0.00156175	192.09	52.9479	52.4733
REN-S	RGG-S	TRQ-F	0.0154735	0.260433	0.79453	0.00522605	195.592	52.1072	50.5192
SLV-M	SLV-F	REN-S	0.159865	2.28706	0.0221922	0.0682023	130.667	71.7698	51.9856
REN-S	SLV-F	SLV-O	0.00497165	0.0346985	0.97232	0.000119907	175.614	10.4646	10.3611
SLV-F	SNM-C	REN-S	0.0210162	0.362951	0.716642	0.00700163	220.76	47.3492	45.4
SNM-M	SLV-F	REN-S	0.19035	2.75001	0.00595927	0.0820916	128.831	75.9854	51.6835
SNM-S	REN-S	SLV-F	0.0305518	0.463744	0.642831	0.00980216	192.569	55.315	52.0352
SLV-F	TES-C	REN-S	0.123738	2.31421	0.0206561	0.0484672	201.851	61.1551	47.6872
TES-M	SLV-F	REN-S	0.170245	2.39881	0.0164486	0.072524	128.041	72.8266	51.6372
TES-S	REN-S	SLV-F	0.00238828	0.0372105	0.970317	0.000755626	191.462	52.5264	52.2761
TRE-F	SLV-F	REN-S	0.0228006	0.432943	0.665056	0.00602527	264.667	37.7882	36.1034
TRQ-F	SLV-F	REN-S	0.0886818	2.23601	0.0253511	0.0207472	288.96	36.3753	30.4492
SLV-M	REN-S	SLV-O	0.0609584	0.351483	0.725226	0.00149706	166.233	11.1424	9.86197
SLV-M	SNM-C	REN-S	0.149519	2.24136	0.0250029	0.0698655	121.678	77.5649	57.3871
SNM-M	SLV-M	REN-S	0.128734	1.95819	0.0502082	0.016169	361.818	20.8406	16.0868
SNM-S	REN-S	SLV-M	0.0374236	0.530527	0.595747	0.00835932	194.127	46.3254	42.9831
SLV-M	TES-C	REN-S	0.243046	3.79312	0.000148769	0.118999	115.149	88.2651	53.7492
TES-M	SLV-M	REN-S	0.0183098	0.26245	0.792975	0.0022587	364.734	18.2212	17.566
TES-S	REN-S	SLV-M	0.014129	0.19901	0.842255	0.00305508	193.958	43.7909	42.5707
SLV-M	TRE-F	REN-S	0.138345	2.18532	0.0288654	0.0609761	127.166	72.9208	55.1964
SLV-M	TRQ-F	REN-S	0.101852	1.47612	0.139912	0.0434478	129.954	68.4983	55.8348
SNM-C	REN-S	SLV-O	0.0967079	0.665086	0.505996	0.0019995	173.936	9.78299	8.05766
SNM-M	REN-S	SLV-O	0.0466529	0.284372	0.776126	0.00114729	163.428	10.9797	10.0009
SNM-S	REN-S	SLV-O	0.223125	1.6336	0.102343	0.00539439	203.809	12.8578	8.16671
REN-S	TES-C	SLV-O	0.0866367	0.650887	0.51512	0.00214627	179.256	11.6623	9.80266
TES-M	REN-S	SLV-O	0.00600148	0.0343919	0.972565	0.000146691	164.872	10.5293	10.4036
