P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
SNM-C	PAS-C	TRE-F	0.0595261	1.58061	0.113967	0.0849564	59.2473	96.898	86.0102
SNM-C	PAS-C	TRQ-F	0.128795	3.15215	0.00162071	0.199167	59.5651	108.058	83.3991
SNM-M	PAS-C	SNM-S	0.15195	2.37178	0.0177028	0.050373	130.079	76.8642	56.5864
TES-C	PAS-C	SNM-M	0.140418	2.58094	0.00985323	0.0439666	148.763	64.2156	48.402
TES-M	SNM-M	PAS-C	0.0211822	0.301903	0.762726	0.00465362	317.677	23.7381	22.7533
SNM-M	PAS-C	TES-S	0.154035	2.49918	0.0124482	0.054012	125.767	75.6225	55.435
TRE-F	PAS-C	SNM-M	0.0200352	0.36858	0.712441	0.00544027	182.914	48.109	46.2192
PAS-C	TRQ-F	SNM-M	0.000158027	0.0033603	0.997319	4.21706e-05	191.525	46.2539	46.2393
PAS-C	TES-C	SNM-S	0.170559	3.07844	0.00208086	0.050708	189.105	67.7929	48.0371
TES-M	PAS-C	SNM-S	0.14759	2.24656	0.024668	0.0491895	130.617	76.859	57.0895
SNM-S	TES-S	PAS-C	0.0116291	0.222778	0.823708	0.00315424	327.229	35.7149	34.8938
PAS-C	TRE-F	SNM-S	0.0279871	0.526244	0.598719	0.00613336	227.973	44.2373	41.8285
TRQ-F	PAS-C	SNM-S	0.0714304	1.22213	0.221659	0.0150261	246.213	45.0456	39.0394
TES-C	PAS-C	TES-M	0.104397	1.88804	0.0590202	0.0332541	148.551	62.5605	50.7331
PAS-C	TES-C	TES-S	0.144509	2.72014	0.00652548	0.0466565	188.619	65.9958	49.3302
TES-C	PAS-C	TRE-F	0.129821	3.38354	0.000715569	0.175298	61.2445	109.335	84.2087
PAS-C	TRQ-F	TES-C	0.080751	2.01585	0.0438158	0.0741167	121.595	72.8719	61.9823
TES-M	PAS-C	TES-S	0.162424	2.51136	0.0120268	0.0570398	127.565	76.3087	54.9836
PAS-C	TRE-F	TES-M	0.0144346	0.249993	0.802593	0.00400355	184.239	48.5253	47.1443
PAS-C	TRQ-F	TES-M	0.00407363	0.0902266	0.928107	0.00110558	194.236	47.1607	46.778
PAS-C	TRE-F	TES-S	0.0280953	0.550779	0.581785	0.00655154	225.34	43.182	40.8219
TRQ-F	PAS-C	TES-S	0.0306129	0.551527	0.581272	0.0070153	242.568	42.8885	40.3406
TRE-F	TRQ-F	PAS-C	0.0686531	1.72126	0.0852031	0.130782	106.86	74.2221	64.6856
REN-C	REN-HC	REN-HS	0.090489	1.40863	0.158944	0.0132332	411.612	27.2436	22.7223
REN-C	REN-HC	REN-S	0.0594392	0.930543	0.35209	0.00838289	403.94	26.0598	23.1357
REN-C	REN-HC	RGG-C	0.0638602	0.913042	0.36122	0.0075133	419.399	20.7127	18.2261
REN-C	REN-HC	RGG-S	0.100349	1.34849	0.1775	0.0106056	423.495	25.0934	20.5165
REN-C	REN-HC	SLV-F	0.037746	0.558369	0.576592	0.00353329	415.4	19.3859	17.9757
REN-C	REN-HC	SLV-M	0.0598372	0.703874	0.481511	0.00532865	410.629	20.9147	18.553
REN-C	REN-HC	SLV-O	0.0472147	0.276676	0.782029	0.000349656	244.001	3.23016	2.93889
REN-C	REN-HC	SNM-C	0.0688098	0.979521	0.327323	0.00670973	418.034	19.0426	16.5907
REN-C	REN-HC	SNM-M	0.0899574	1.00777	0.313563	0.00733152	409.083	20.4917	17.1092
REN-C	REN-HC	SNM-S	0.119867	1.62132	0.104949	0.0119571	414.168	25.4999	20.041
REN-C	REN-HC	TES-C	0.0778552	1.10785	0.267926	0.00839712	421.028	20.7702	17.7697
REN-C	REN-HC	TES-M	0.0831664	1.01061	0.312204	0.00691318	412.807	20.5345	17.3812
REN-C	REN-HC	TES-S	0.126476	1.6809	0.0927822	0.0139422	418.719	26.7532	20.7457
REN-C	REN-HC	TRE-F	0.0896309	1.31485	0.188559	0.00896805	417.594	20.729	17.3187
REN-C	REN-HC	TRQ-F	0.0811476	1.19418	0.232408	0.0079947	422.919	19.8958	16.9092
REN-HS	REN-S	REN-C	0.123636	2.18838	0.0286423	0.0184873	298.9	39.2062	30.5783
RGG-C	REN-HS	REN-C	0.0779076	1.14992	0.250178	0.0178673	158.761	58.9825	50.4564
RGG-S	REN-HS	REN-C	0.142696	2.27775	0.0227417	0.0241622	265.381	46.29	34.729
SLV-F	REN-HS	REN-C	0.0686453	0.958416	0.337853	0.0151421	141.806	55.5626	48.4244
SLV-M	REN-HS	REN-C	0.0958218	1.21977	0.222552	0.0217642	133.682	57.5701	47.5019
REN-C	REN-HS	SLV-O	0.0527369	0.36432	0.715619	0.00168315	137.38	14.0959	12.6836
SNM-C	REN-HS	REN-C	0.118878	1.79553	0.0725699	0.0256279	147.257	57.214	45.0563
SNM-M	REN-HS	REN-C	0.101025	1.44249	0.149165	0.0240118	131.333	60.8891	49.7153
SNM-S	REN-HS	REN-C	0.0866485	1.20583	0.227882	0.0145243	267.959	42.9401	36.092
TES-C	REN-HS	REN-C	0.0975874	1.47008	0.141541	0.0220032	160.524	59.205	48.6771
TES-M	REN-HS	REN-C	0.103413	1.34096	0.179934	0.0238861	132.32	59.7659	48.5633
TES-S	REN-HS	REN-C	0.0511765	0.740762	0.458837	0.00847237	265.885	41.2183	37.2049
TRE-F	REN-HS	REN-C	0.0984421	1.50417	0.132539	0.0214791	145.532	56.9734	46.7615
TRQ-F	REN-HS	REN-C	0.120927	2.00115	0.0453762	0.0260605	139.696	58.039	45.5163
RGG-C	REN-S	REN-C	0.170306	2.44225	0.014596	0.0399611	163.282	65.9544	46.7587
RGG-S	REN-S	REN-C	0.268821	3.88799	0.000101078	0.0460572	268.63	52.3654	30.1764
SLV-F	REN-S	REN-C	0.166942	2.38735	0.0169702	0.0372695	145.476	61.8024	44.1196
SLV-M	REN-S	REN-C	0.190284	2.42891	0.0151441	0.0440823	134.703	64.209	43.6796
REN-C	REN-S	SLV-O	0.116366	0.779729	0.43555	0.00346591	140.084	13.9246	11.0217
SNM-C	REN-S	REN-C	0.213674	3.17517	0.00149748	0.0474342	152.054	64.317	41.6703
SNM-M	REN-S	REN-C	0.190877	2.59468	0.00946779	0.045716	131.157	66.7973	45.3844
SNM-S	REN-S	REN-C	0.211816	3.14021	0.00168827	0.0366518	266.421	49.6727	32.3079
TES-C	REN-S	REN-C	0.193543	2.63255	0.0084747	0.043763	164.266	64.9751	43.9026
TES-M	REN-S	REN-C	0.192401	2.60536	0.00917773	0.04507	132.82	65.9256	44.6506
TES-S	REN-S	REN-C	0.179554	2.40242	0.0162872	0.0303453	267.899	47.5446	33.0699
TRE-F	REN-S	REN-C	0.19652	2.99671	0.00272908	0.043547	147.653	63.4419	42.6021
TRQ-F	REN-S	REN-C	0.221184	3.4848	0.000492504	0.0483153	142.161	64.4965	41.1329
RGG-S	RGG-C	REN-C	0.0225842	0.287156	0.773992	0.00483925	165.529	52.987	50.6465
RGG-C	SLV-F	REN-C	0.0162303	0.223633	0.823043	0.00185326	280.458	27.7976	26.9096
SLV-M	RGG-C	REN-C	0.0315663	0.355066	0.72254	0.00601862	191.993	46.0753	43.2555
REN-C	RGG-C	SLV-O	0.17034	1.12515	0.260526	0.00436598	139.563	12.6184	8.94524
SNM-C	RGG-C	REN-C	0.0531007	0.728253	0.466458	0.00611512	282.869	29.125	26.1879
SNM-M	RGG-C	REN-C	0.0179769	0.210834	0.833017	0.00340797	185.916	45.4728	43.8668
RGG-C	SNM-S	REN-C	0.0246304	0.28457	0.775974	0.0052602	163.656	52.2383	49.7269
TES-C	RGG-C	REN-C	0.0230545	0.333551	0.738718	0.00258429	309.788	27.7747	26.5229
TES-M	RGG-C	REN-C	0.0323037	0.37261	0.709439	0.00613285	188.05	46.5379	43.6253
RGG-C	TES-S	REN-C	0.0501149	0.606203	0.54438	0.0106988	163.752	54.2645	49.0852
TRE-F	RGG-C	REN-C	0.00475449	0.0625078	0.950158	0.000558915	280.685	28.4321	28.163
TRQ-F	RGG-C	REN-C	0.0755696	1.05381	0.29197	0.00878693	272.686	30.4178	26.1435
RGG-S	SLV-F	REN-C	0.0350976	0.425834	0.670229	0.0073074	150.46	51.7019	48.1957
SLV-M	RGG-S	REN-C	0.0100836	0.110329	0.912149	0.00227468	141.066	53.2256	52.1629
RGG-S	REN-C	SLV-O	0.0610368	0.427402	0.669086	0.00196542	131.41	14.3538	12.7024
SNM-C	RGG-S	REN-C	0.0209819	0.257283	0.79696	0.00414567	154.546	48.3089	46.3234
SNM-M	RGG-S	REN-C	0.0100595	0.117937	0.906117	0.00230862	137.77	54.4724	53.3874
RGG-S	SNM-S	REN-C	0.0801888	1.13304	0.257197	0.00812682	394.986	26.1309	22.2512
RGG-S	TES-C	REN-C	0.00534466	0.0724376	0.942254	0.00110363	168.697	50.1405	49.6074
TES-M	RGG-S	REN-C	0.0110535	0.118979	0.905292	0.00249861	137.793	54.1146	52.9314
RGG-S	TES-S	REN-C	0.1396	2.27122	0.0231335	0.0127682	412.404	25.1945	19.0219
RGG-S	TRE-F	REN-C	0.0110737	0.137403	0.890712	0.00228767	153.5	50.1797	49.0805
TRQ-F	RGG-S	REN-C	0.0156422	0.21519	0.829619	0.00318657	148.209	50.1561	48.6111
SLV-M	SLV-F	REN-C	0.0479265	0.524431	0.599979	0.00837537	198.455	42.5095	38.6212
REN-C	SLV-F	SLV-O	0.154667	1.0391	0.298759	0.00436683	137.38	13.672	10.0093
SNM-C	SLV-F	REN-C	0.0690178	0.869412	0.384622	0.00768071	291.167	28.3325	24.6741
SNM-M	SLV-F	REN-C	0.0254885	0.28245	0.777598	0.00459921	194.046	43.1854	41.0387
SLV-F	SNM-S	REN-C	0.0129406	0.139646	0.88894	0.00273444	147.975	50.4958	49.2056
TES-C	SLV-F	REN-C	0.0452384	0.540906	0.588573	0.0053178	275.435	29.5328	26.9764
TES-M	SLV-F	REN-C	0.0442697	0.485737	0.627154	0.00783889	194.874	43.5143	39.8249
SLV-F	TES-S	REN-C	0.0390004	0.43199	0.665748	0.0079264	150.427	50.5036	46.7121
TRE-F	SLV-F	REN-C	0.0411351	0.540258	0.589019	0.00363123	334.45	22.024	20.2836
TRQ-F	SLV-F	REN-C	0.111216	1.43509	0.151261	0.00964885	355.823	23.2912	18.629
REN-C	SLV-M	SLV-O	0.189065	0.93195	0.351362	0.00473253	131.251	12.3413	8.41667
SNM-C	SLV-M	REN-C	0.00574725	0.0629234	0.949827	0.00106178	192.661	43.0763	42.584
SLV-M	SNM-M	REN-C	0.0586001	0.564282	0.572562	0.00370972	413.779	15.6678	13.9332
SLV-M	SNM-S	REN-C	0.0665759	0.700039	0.483903	0.0149338	138.444	55.3876	48.473
SLV-M	TES-C	REN-C	0.0141693	0.16038	0.872582	0.00264191	189.931	44.1872	42.9525
SLV-M	TES-M	REN-C	0.0069155	0.0720848	0.942534	0.000380996	415.124	12.9641	12.786
SLV-M	TES-S	REN-C	0.0829082	0.870328	0.384121	0.0184569	139.568	56.5948	47.9289
SLV-M	TRE-F	REN-C	0.0159476	0.172913	0.86272	0.00288424	199.191	42.76	41.4175
TRQ-F	SLV-M	REN-C	0.0123787	0.132071	0.894928	0.00218091	200.117	41.8697	40.8458
REN-C	SNM-C	SLV-O	0.148546	0.916173	0.359576	0.00357188	136.781	11.5595	8.56944
REN-C	SNM-M	SLV-O	0.210004	1.13487	0.256429	0.0052044	130.297	12.4153	8.10582
SNM-S	REN-C	SLV-O	0.0595274	0.400618	0.688702	0.00209531	134.364	15.6821	13.92
REN-C	TES-C	SLV-O	0.226483	1.57432	0.115413	0.00630702	139.806	14.3621	9.05787
REN-C	TES-M	SLV-O	0.219308	1.11302	0.265699	0.00550718	130.515	12.7302	8.15079
TES-S	REN-C	SLV-O	0.0561509	0.379403	0.704389	0.00177135	133.515	14.035	12.5427
REN-C	TRE-F	SLV-O	0.229846	1.49754	0.134254	0.00621905	137.651	13.9563	8.73975
REN-C	TRQ-F	SLV-O	0.149244	1.00403	0.315365	0.00424324	136.322	13.6835	10.1296
SNM-C	SNM-M	REN-C	0.0211315	0.24246	0.808424	0.00396892	187.116	44.9131	43.0542
SNM-C	SNM-S	REN-C	0.0733878	0.830141	0.406459	0.0146345	153.574	50.8159	43.8673
SNM-C	TES-C	REN-C	0.0228482	0.282276	0.777732	0.00252835	281.162	27.1542	25.9411
SNM-C	TES-M	REN-C	0.00654077	0.0746992	0.940454	0.00120324	189.318	43.567	43.0008
SNM-C	TES-S	REN-C	0.0996358	1.15096	0.249749	0.0196336	153.78	52.1469	42.6971
SNM-C	TRE-F	REN-C	0.0319924	0.412271	0.680141	0.00357703	289.681	27.5759	25.8662
TRQ-F	SNM-C	REN-C	0.0237787	0.286909	0.774182	0.00260657	289.489	26.9913	25.7374
SNM-M	SNM-S	REN-C	0.0550876	0.609834	0.541972	0.0126274	136.315	56.3228	50.4414
TES-C	SNM-M	REN-C	0.00940234	0.108777	0.91338	0.00174939	181.743	44.3547	43.5284
TES-M	SNM-M	REN-C	0.0606924	0.608419	0.542909	0.00329815	430.148	13.6015	12.045
SNM-M	TES-S	REN-C	0.0793587	0.889647	0.373655	0.0179852	137.483	57.7618	49.268
TRE-F	SNM-M	REN-C	0.000441601	0.00505046	0.99597	8.09423e-05	189.101	43.0773	43.0392
TRQ-F	SNM-M	REN-C	0.0364464	0.401823	0.687814	0.00652532	193.837	44.0613	40.9625
TES-C	SNM-S	REN-C	0.0505741	0.587684	0.556744	0.0101205	166.817	50.3389	45.4923
TES-M	SNM-S	REN-C	0.056608	0.584465	0.558907	0.0126496	137.13	55.4167	49.4788
SNM-S	TES-S	REN-C	0.0306639	0.390015	0.696525	0.00306779	394.917	24.5296	23.07
TRE-F	SNM-S	REN-C	0.0373399	0.426108	0.670029	0.00776828	151.782	51.3559	47.6587
TRQ-F	SNM-S	REN-C	0.0678239	0.847661	0.396627	0.0140227	144.24	53.0896	46.3455
TES-M	TES-C	REN-C	0.00259056	0.0297632	0.976256	0.000486339	186.246	44.5537	44.3234
TES-C	TES-S	REN-C	0.0714855	0.896396	0.370041	0.014623	166.943	53.1942	46.0964
TES-C	TRE-F	REN-C	0.0177385	0.228668	0.819127	0.00221033	279.734	30.5822	29.5161
TRQ-F	TES-C	REN-C	0.0441909	0.652297	0.514209	0.00518565	270.605	29.8022	27.2797
TES-M	TES-S	REN-C	0.076837	0.797939	0.424906	0.0173239	137.5	57.7732	49.5285
TES-M	TRE-F	REN-C	0.0173084	0.189958	0.849342	0.00313002	192.448	43.4013	41.9245
TRQ-F	TES-M	REN-C	0.0212011	0.230684	0.81756	0.00378757	194.33	43.4988	41.6926
TRE-F	TES-S	REN-C	0.0675847	0.783381	0.433404	0.0135392	151.508	51.5888	45.057
TRQ-F	TES-S	REN-C	0.0938307	1.21197	0.225525	0.0185398	146.755	52.6744	43.6374
TRQ-F	TRE-F	REN-C	0.0896238	1.14506	0.252184	0.00827863	334.283	24.4317	20.4126
REN-HS	REN-S	REN-HC	0.122449	2.29682	0.0216291	0.0206193	297.256	41.1043	32.1361
RGG-C	REN-HS	REN-HC	0.0738995	1.25554	0.209283	0.0186904	156.927	60.5375	52.2059
RGG-S	REN-HS	REN-HC	0.108341	1.82934	0.0673491	0.0203922	262.29	46.1805	37.1522
SLV-F	REN-HS	REN-HC	0.0791682	1.24181	0.214306	0.0191536	139.616	57.9286	49.4292
SLV-M	REN-HS	REN-HC	0.101356	1.34837	0.177539	0.0251182	131.015	59.4176	48.4813
REN-HC	REN-HS	SLV-O	0.0591786	0.440412	0.659639	0.00201505	136.655	15.1278	13.4373
SNM-C	REN-HS	REN-HC	0.12452	2.13533	0.0327344	0.0297346	144.547	59.977	46.6943
SNM-M	REN-HS	REN-HC	0.0857377	1.26529	0.205766	0.0221183	128.334	60.7246	51.1341
SNM-S	REN-HS	REN-HC	0.0646231	0.903887	0.366055	0.0120576	264.517	43.3661	38.1014
TES-C	REN-HS	REN-HC	0.0995663	1.66362	0.0961882	0.0249142	158.35	61.6991	50.5253
TES-M	REN-HS	REN-HC	0.0706328	0.927855	0.353483	0.0178652	130.128	59.0612	51.2684
TES-S	REN-HS	REN-HC	0.0129088	0.196559	0.844173	0.00240734	262.037	41.3558	40.3017
TRE-F	REN-HS	REN-HC	0.0977474	1.60446	0.108612	0.0235568	143.237	58.9018	48.4121
TRQ-F	REN-HS	REN-HC	0.117063	2.10513	0.0352801	0.0279113	137.583	59.9469	47.3826
RGG-C	REN-S	REN-HC	0.162936	2.55315	0.0106754	0.0409949	160.066	65.9757	47.4883
RGG-S	REN-S	REN-HC	0.218755	3.45366	0.000553039	0.0418013	266.253	52.144	33.4253
SLV-F	REN-S	REN-HC	0.172979	2.52219	0.0116626	0.0412865	141.992	62.8264	44.2963
SLV-M	REN-S	REN-HC	0.185964	2.3648	0.0180398	0.0465932	131.898	65.4398	44.9173
REN-HC	REN-S	SLV-O	0.116361	0.837512	0.402305	0.00374897	139.385	15.0597	11.9203
SNM-C	REN-S	REN-HC	0.215101	3.29752	0.000975427	0.0515113	147.808	65.7307	42.459
SNM-M	REN-S	REN-HC	0.168597	2.24185	0.0249708	0.0438739	128.289	66.7005	47.4543
SNM-S	REN-S	REN-HC	0.176107	2.65499	0.00793101	0.0337616	263.285	49.6826	34.8039
TES-C	REN-S	REN-HC	0.193728	2.81537	0.00487205	0.0477354	161.15	66.7417	45.0789
TES-M	REN-S	REN-HC	0.155051	1.95283	0.0508394	0.0389747	130.28	64.0603	46.8617
TES-S	REN-S	REN-HC	0.126468	1.94996	0.0511812	0.0241319	264.347	47.6039	36.9149
TRE-F	REN-S	REN-HC	0.188643	2.88041	0.00397159	0.0455642	143.853	64.6494	44.1291
TRQ-F	REN-S	REN-HC	0.211188	3.40261	0.000667466	0.0499811	138.852	65.2438	42.4914
RGG-S	RGG-C	REN-HC	0.0020176	0.0254937	0.979661	0.000468706	162.739	52.2751	52.0646
SLV-F	RGG-C	REN-HC	0.0110346	0.155801	0.87619	0.00129514	278.094	26.7684	26.1841
SLV-M	RGG-C	REN-HC	0.0414001	0.485096	0.627608	0.0082972	190.278	46.209	42.535
REN-HC	RGG-C	SLV-O	0.164028	1.10787	0.267919	0.00449934	139.109	13.429	9.64431
SNM-C	RGG-C	REN-HC	0.0765753	1.16343	0.244653	0.00925096	279.615	29.5313	25.3302
SNM-M	RGG-C	REN-HC	0.00524751	0.0651947	0.948019	0.0010593	183.592	44.7464	44.2792
RGG-C	SNM-S	REN-HC	0.039528	0.45732	0.647441	0.0090871	159.958	53.478	49.411
TES-C	RGG-C	REN-HC	0.0488204	0.780626	0.435023	0.00577387	306.012	28.2907	25.6569
RGG-C	TES-M	REN-HC	0.00137458	0.0163038	0.986992	0.000275646	186.733	44.4829	44.3608
RGG-C	TES-S	REN-HC	0.0744262	0.918054	0.358591	0.0173221	160.588	56.7405	48.8796
TRE-F	RGG-C	REN-HC	0.0148033	0.211311	0.832644	0.00182159	278.629	28.2654	27.4407
TRQ-F	RGG-C	REN-HC	0.0800916	1.1291	0.258856	0.00973611	271.07	30.0385	25.5836
SLV-F	RGG-S	REN-HC	0.000960126	0.0121118	0.990336	0.000213907	147.125	50.0494	49.9534
SLV-M	RGG-S	REN-HC	0.0308118	0.366319	0.714127	0.00742107	137.016	54.6831	51.414
RGG-S	REN-HC	SLV-O	0.0404314	0.300722	0.763626	0.00143692	132.054	15.5246	14.3181
SNM-C	RGG-S	REN-HC	0.0565283	0.777522	0.436851	0.0121481	150.692	51.3096	45.8191
SNM-M	RGG-S	REN-HC	0.0140792	0.169051	0.865757	0.00346585	133.536	54.7598	53.2393
RGG-S	SNM-S	REN-HC	0.0657285	1.04492	0.296059	0.00732856	391.552	26.3458	23.096
TES-C	RGG-S	REN-HC	0.0310645	0.413784	0.679033	0.0069598	165.305	52.431	49.2717
RGG-S	TES-M	REN-HC	0.00297942	0.0332469	0.973478	0.000726098	133.754	53.6513	53.3325
RGG-S	TES-S	REN-HC	0.139386	2.41237	0.0158493	0.0146729	407.914	26.9153	20.33
TRE-F	RGG-S	REN-HC	0.0138946	0.175887	0.860383	0.00309029	149.543	50.7838	49.3919
TRQ-F	RGG-S	REN-HC	0.0393047	0.512189	0.608519	0.00852953	144.615	51.3407	47.4575
SLV-M	SLV-F	REN-HC	0.0405174	0.441072	0.659161	0.00748436	197.232	42.1696	38.8855
REN-HC	SLV-F	SLV-O	0.149128	1.08552	0.277691	0.00430185	136.968	13.8992	10.2917
SNM-C	SLV-F	REN-HC	0.0653872	0.859172	0.390246	0.00775423	288.246	28.4463	24.9546
SLV-F	SNM-M	REN-HC	0.00390191	0.0433039	0.965459	0.000743854	191.467	41.8705	41.545
SLV-F	SNM-S	REN-HC	0.0417725	0.469616	0.63863	0.00950471	143.963	52.8042	48.5696
TES-C	SLV-F	REN-HC	0.0412643	0.511068	0.609303	0.00514179	271.625	29.3625	27.0353
SLV-F	TES-M	REN-HC	0.0076984	0.0828726	0.933953	0.00144532	193.613	41.6899	41.0529
SLV-F	TES-S	REN-HC	0.080869	0.940082	0.347176	0.0177709	145.847	53.6536	45.625
TRE-F	SLV-F	REN-HC	0.0173156	0.230115	0.818003	0.00164286	330.958	21.7477	21.0074
TRQ-F	SLV-F	REN-HC	0.0825349	1.07251	0.28349	0.00759806	353.814	22.6507	19.1968
REN-HC	SLV-M	SLV-O	0.172601	0.972425	0.330839	0.00446676	131.369	12.5778	8.875
SNM-C	SLV-M	REN-HC	0.0163971	0.187947	0.850918	0.0031605	189.441	43.0231	41.6349
SLV-M	SNM-M	REN-HC	0.111268	1.13726	0.255429	0.00728353	414.257	16.0139	12.807
SLV-M	SNM-S	REN-HC	0.079258	0.863493	0.387866	0.0190557	133.885	56.6764	48.352
SLV-M	TES-C	REN-HC	0.00674859	0.0805765	0.935779	0.00131896	186.927	43.4058	42.8238
SLV-M	TES-M	REN-HC	0.137068	1.52752	0.126632	0.00794396	416.723	14.5359	11.0314
SLV-M	TES-S	REN-HC	0.109413	1.25049	0.21112	0.0263577	135.345	59.2548	47.5671
SLV-M	TRE-F	REN-HC	0.0164396	0.178901	0.858015	0.00316158	196.177	43.003	41.6119
TRQ-F	SLV-M	REN-HC	0.00257377	0.0280561	0.977617	0.00047861	198.374	41.1756	40.9642
REN-HC	SNM-C	SLV-O	0.148201	0.925383	0.354767	0.00380533	136.087	12.3377	9.15278
REN-HC	SNM-M	SLV-O	0.189073	1.13909	0.254666	0.00483288	130.39	12.5917	8.5873
SNM-S	REN-HC	SLV-O	0.0361321	0.261003	0.79409	0.00136771	134.485	16.4979	15.3472
REN-HC	TES-C	SLV-O	0.221654	1.55009	0.12112	0.00653988	139.084	15.1542	9.65509
REN-HC	TES-M	SLV-O	0.197546	1.11564	0.264574	0.00504293	130.806	12.7028	8.5119
TES-S	REN-HC	SLV-O	0.0359797	0.258085	0.796341	0.00124415	134.06	15.0809	14.0333
REN-HC	TRE-F	SLV-O	0.223082	1.55889	0.119022	0.00615441	137.371	14.1492	8.98776
REN-HC	TRQ-F	SLV-O	0.141661	1.00337	0.315682	0.00417814	136.306	14.0986	10.5998
SNM-C	SNM-M	REN-HC	0.0531114	0.61429	0.539023	0.0104783	183.498	45.8309	41.2082
SNM-C	SNM-S	REN-HC	0.0971979	1.16956	0.242177	0.021052	148.918	53.2508	43.8161
SNM-C	TES-C	REN-HC	0.024657	0.329547	0.741742	0.00290565	275.754	27.371	26.0537
SNM-C	TES-M	REN-HC	0.0607593	0.708997	0.478326	0.0116608	186.547	45.2545	40.0703
SNM-C	TES-S	REN-HC	0.137286	1.76578	0.0774322	0.0298232	149.522	56.1742	42.6123
SNM-C	TRE-F	REN-HC	0.0461576	0.591761	0.55401	0.00553347	286.473	28.3471	25.8457
TRQ-F	SNM-C	REN-HC	0.00211609	0.0253751	0.979756	0.000253295	287.037	27.2138	27.0989
SNM-M	SNM-S	REN-HC	0.0519948	0.574758	0.565455	0.0128164	131.662	56.407	50.8312
TES-C	SNM-M	REN-HC	0.0403782	0.494016	0.621295	0.00800113	178.381	45.6259	42.0843
SNM-M	TES-M	REN-HC	0.0112198	0.116809	0.907012	0.000676198	430.612	13.4119	13.1143
SNM-M	TES-S	REN-HC	0.0894054	1.05177	0.292903	0.0220337	133.305	59.2853	49.5544
TRE-F	SNM-M	REN-HC	0.0229327	0.260301	0.794632	0.00450626	185.634	44.2149	42.2325
TRQ-F	SNM-M	REN-HC	0.0489301	0.536555	0.591575	0.00934867	191.526	44.5292	40.3748
TES-C	SNM-S	REN-HC	0.0747331	0.919941	0.357603	0.016359	162.759	52.9752	45.6078
TES-M	SNM-S	REN-HC	0.0353257	0.367876	0.712966	0.00853759	132.774	54.7552	51.0187
SNM-S	TES-S	REN-HC	0.0473979	0.689474	0.490525	0.00528067	390.526	25.8058	23.4702
TRE-F	SNM-S	REN-HC	0.0526131	0.621343	0.534374	0.0118778	147.346	53.1007	47.7924
TRQ-F	SNM-S	REN-HC	0.0842884	1.02548	0.305136	0.0188494	140.483	54.8127	46.2908
TES-C	TES-M	REN-HC	0.0444221	0.538482	0.590244	0.00879718	183.854	46.112	42.1895
TES-C	TES-S	REN-HC	0.109184	1.44723	0.147832	0.0246434	162.817	57.1868	45.9282
TES-C	TRE-F	REN-HC	0.0303418	0.39769	0.690859	0.00398193	275.417	30.7168	28.9077
TRQ-F	TES-C	REN-HC	0.0260095	0.366573	0.713938	0.00325461	266.994	29.3446	27.8568
TES-M	TES-S	REN-HC	0.0696201	0.765013	0.444264	0.0171076	133.434	58.3812	50.7813
TRE-F	TES-M	REN-HC	0.0273611	0.297026	0.766446	0.0053353	190.019	44.3712	42.0078
TRQ-F	TES-M	REN-HC	0.0552567	0.598523	0.549491	0.0105372	193.395	45.0304	40.3145
TRE-F	TES-S	REN-HC	0.0965475	1.17738	0.239046	0.0211817	146.983	54.529	44.9268
TRQ-F	TES-S	REN-HC	0.121988	1.53693	0.124311	0.0261519	142.338	55.1045	43.122
TRQ-F	TRE-F	REN-HC	0.0798791	1.00818	0.313367	0.00800526	330.98	24.7261	21.0681
REN-HS	REN-S	RGG-C	0.101289	2.28645	0.0222281	0.039482	225.238	53.1274	43.3548
REN-HS	REN-S	RGG-S	0.0539682	1.37821	0.168137	0.0353738	122.17	77.9314	69.9504
REN-HS	REN-S	SLV-F	0.108564	2.02876	0.042483	0.0291226	233.719	50.6038	40.6923
REN-HS	REN-S	SLV-M	0.0676795	1.39295	0.163635	0.0131224	236.54	41.6802	36.396
REN-HS	REN-S	SLV-O	0.168812	1.21436	0.224609	0.00302274	221.475	9.09107	6.46501
REN-HS	REN-S	SNM-C	0.110816	2.14005	0.0323503	0.033545	230.334	49.1194	39.3191
REN-HS	REN-S	SNM-M	0.0514849	1.04243	0.297213	0.00963852	243.804	41.6443	37.5662
REN-HS	REN-S	SNM-S	0.013061	0.327706	0.743134	0.00777703	121.261	75.7465	73.7933
REN-HS	REN-S	TES-C	0.104631	2.1605	0.0307342	0.0374809	222.337	54.1895	43.9238
REN-HS	REN-S	TES-M	0.0728584	1.50184	0.133139	0.0136831	240.375	42.348	36.5963
REN-HS	REN-S	TES-S	0.0385989	0.972472	0.330816	0.0256856	121.911	76.6351	70.9389
REN-HS	REN-S	TRE-F	0.0732464	1.40879	0.158896	0.0222535	234.469	49.5161	42.7574
REN-HS	REN-S	TRQ-F	0.0920118	1.65581	0.0977604	0.0266147	240.035	48.9941	40.7377
REN-HS	RGG-S	RGG-C	0.0496156	0.934928	0.349825	0.0227977	180.621	59.9824	54.3117
SLV-F	RGG-C	REN-HS	0.121527	2.44628	0.014434	0.0446025	215.53	56.6101	44.3417
SLV-M	RGG-C	REN-HS	0.19508	3.25279	0.00114277	0.0967845	124.224	83.1396	55.9968
